"","id","identification","molecule","forme","couleur","pourcentage","coupe","presencecoupe","paracetamol","X6MAM","noscapine","cafeine","levamisole","phenacetine","hydroxyzine","lidocaine","procaine","papaverine","dextrometorphane","morphine","comprime","date","topic_id","date_rendu","provenance","molecule_correct","molecule_simp","famille"
"2265",1582,"PSY242729","Kétamine","Poudre","","82","Kétamine 88% équivalent chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-21,0,1731613742,"Livreur","Kétamine","Kétamine","Kétamine"
"2266",863,"PSY242638","Cocaïne","comprimé","Gris","38","Cocaïne 49% équivalent chlorhydrate
Procaïne 45% équivalent chlorhydrate
Traces de Kétamine ",1,0,0,0,0,0,0,0,0,45,0,0,0,0,2024-10-04,0,1739821742,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"2267",2248,"PSYCHO23413","Cocaïne","Poudre","marron","48","Cocaïne 91% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15,0,0,"Boutique en ligne","Cocaïne","Cocaïne","Cocaïne"
"2268",2300,"RDRAD242307","Kétamine","","Blanc","NQ","Kétamine 106% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-23,0,1710769741,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"2269",2303,"RDRAD253817","2C-B","Poudre","","2","2C-B 88% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-09,0,1731613742,"Deep web / dark web","2C-B","2C-B","Hallucinogènes"
"2270",1113,"RDRAD242262","Cocaïne","Cristal","Vert ","81","Analysé par HPLC, laboratoire Checklabs

Aucun produit de coupe observé.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-03,0,1695422942,"Dealer de rue (four)","Cocaïne","Cocaïne","Cocaïne"
"2271",1868,"PSY241711","Cannabis / Herbe","Poudre","blanche","0","Analysé par HPLC, laboratoire  Checklabs

Pas d'autre composé observé",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-11,0,1725994147,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2272",2464,"PSY23219","Cannabis / Herbe","comprimé","beige clair","0","Analysé par HPLC, laboratoire Checklabs

Pas d'autre composé détecté.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-08,0,1744829342,"","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2273",927,"PSY241580","résine de cannabis fort en thc, faible en cbd","","Jaune ","16","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,0,1747313342,"Boutique en ligne","résine de cannabis fort en thc, faible en cbd","Cannabis (THC/CBD)","Cannabinoïdes"
"2274",2613,"RDRAD23623","cannabis résinne-THC, CBD ,CBN","Cristal","blanc","37","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,0,1729190942,"Deep web / dark web","cannabis résinne-THC, CBD ,CBN","Cannabis (THC/CBD)","Cannabinoïdes"
"2275",2607,"PSY242881","Cannabis / Herbe","Poudre","Blanc","27","Analysé par HPLC, laboratoire Checklabs.

Pas d'autre composé observé.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-07,0,1713552541,"Livreur","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2276",1888,"PSYCHOACTIF202312","Cannabis / Herbe","Cristal","blanc légèrement bleu ","42","Analysé par HPLC, laboratoire Checklabs

Pas d'autre composé observé.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-27,0,1740397742,"Boutique en ligne","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2277",1817,"PSY241403","Cannabis / Herbe","Cristal","Blanc","81","Aucun autre composé observé.

Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-15,0,1731412142,"Réseaux sociaux en ligne","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2278",391,"PSY241809","1cp-lsd ","","","45,39","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17,0,1729622942,"Revendeur habituel","1-cp-LSD","LSD","Hallucinogènes"
"2279",2233,"PSY241068","LSD","Cristal","blanc","12","LSD détecté",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-06,0,1718031809,"Livreur","LSD","LSD","Hallucinogènes"
"2280",2410,"PSY241582","Cannabis / Herbe","comprimé","Blanc","","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-23,0,1716490141,"Réseaux sociaux en ligne","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2281",123,"PSY23221","Cannabis / Herbe","Poudre","Beige","66","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-06,0,1721414942,"Don entre partenaire de conso","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2282",921,"PSY242720","3-CMC","comprimé","beige","Eutylone ","4CMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-21,0,1742564941,"Dealer de rue (four)","3-CMC","3-CMC","Cathinones"
"2283",2533,"PSY254275","Cocaïne","","blanc","5","Cocaïne 70% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-24,0,1691621341,"Boutique en ligne","Cocaïne","Cocaïne","Cocaïne"
"2284",2884,"PSY243084","Héroïne","Poudre","multicolore","0","Voici les éléments détectés et leur quantification en équivalent base
Nos résultats sont donnés avec une incertitude de +/-10% sur la valeur chiffrée

héroïne 8,4
6MAM 1,5
Noscapine 4,6
papavérine<1
caféine 28,4
paracétamol 55,2",1,47,0,0,16,0,0,0,0,0,0,0,0,0,2024-02-26,0,1744829342,"Dealer de rue (four)","Héroïne","Héroïne","Héroïne"
"2285",1310,"PSY242801","Héroïne","comprimé","blanche","THC 10%","Dans cet échantillon nous avons détecté :
de la morphine <5%
de la 6-monoacétylmorphine à 5.6%
de la chloroquine 
de la caféine à 11%
de l'héroïne à 7.6%
de la noscapine à 10.5% (alcaloïde)
des traces de papavérine (alcaloïdes)
du dextrométorphane <5%",0,1,0,0,30,0,0,0,0,0,0,0,0,0,2025-05-26,0,1714416542,"","Héroïne","Héroïne","Héroïne"
"2286",766,"PSY241157","3-CMC","Poudre","blanche","48","3MMC 90% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-24,0,1725562142,"Dealer de rue (four)","3-CMC","3-CMC","Cathinones"
"2287",3189,"PSY254314","3-CMC","Poudre","Jaunâtre","44","3MMC 95% équivalent chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-06,0,1726858141,"Deep web / dark web","3-CMC","3-CMC","Cathinones"
"2288",2661,"PSY254082","Kétamine","Poudre","VERT","THC 26%, CBD <1%, CBG <1%, CBN 6%","Kétamine 17% équivalent chlorhydrate 

mise a jour : pas d'ENI ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-16,0,1748429342,"Revendeur habituel","Kétamine","Kétamine","Kétamine"
"2289",2855,"PSYCHO241013","Héroïne","Poudre","blanc","74","Héroïne 5,2% 
Morphine 3,3%
Paracétamol 1,48%
6-MAM 6,17%
Noscapine 38,2%
Caféine 19,77%
Dextrometorphane 1,6%
Nos résultats sont rendus avec une incertitude de +/- 10%.",1,0,0,0,13,0,0,0,0,0,0,0,0,0,2023-07-10,0,1742557742,"Dealer de rue (four)","Héroïne","Héroïne","Héroïne"
"2290",2776,"PSY241687","Héroïne","","blanc beige","0","Héroïne 47%
Paracétamol 3%
Caféine 3%
Noscapine 38%
6MAM 1%
Papavérine 4%",1,33,0,0,11,0,0,0,0,0,0,0,0,201,2024-06-30,0,1742384942,"Dealer en soirée","Héroïne","Héroïne","Héroïne"
"2291",2198,"PSY24865","Cocaïne","Cristal","Rose","5","Cocaïne 98% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-13,0,1722970142,"Livreur","Cocaïne","Cocaïne","Cocaïne"
"2292",844,"PSY241282","MDMA","Poudre","blanc","18","MDMA 98% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-15,0,1747075742,"Livreur","MDMA","MDMA","MDMA"
"2293",2598,"PSY242359","Cannabis / Herbe","Cristal","transparent","23","THc détecté ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-24,0,1727866142,"","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2294",3200,"RDRAD24849","MDMA","comprimé","blanc","0","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03,0,1701457466,"","MDMA","MDMA","MDMA"
"2295",1585,"PSY242587","Cannabis / Herbe","Poudre","","0","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-06,0,1696891742,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2296",772,"PSY241094","Cannabis / Herbe","Poudre","Blanc maroner","5-meo-dmt","Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-16,0,1689943742,"Deep web / dark web","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2297",2334,"RDRAD241497","3-MMC","Cristal","blanche","THC 45%, CBD 2%, CBG 7%","Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-16,0,1731613742,"Dealer de rue (four)","3-MMC","3-MMC","Cathinones"
"2298",2562,"PSYCHO241163","MDMA","Poudre","Vert","0","28% base éq 33% chlorhydrate
masse totale 281mg soit 94mg MDMA/comprimé

Analysé par HPLC, laboratoire Checklabs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-07,0,1717505341,"Réseaux sociaux en ligne","MDMA","MDMA","MDMA"
"2299",844,"PSY253797","MDMA","Poudre","Blanche","32","43% base éq 51% chlorhydrate.
masse totale 543mg soit 278mg MDMA/comprimé.

Il s'agit d'un dosage très élevé en MDMA, qu'il est conseillé de fractionner.

Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-23,0,1721220542,"Deep web / dark web","MDMA","MDMA","MDMA"
"2300",1070,"PSY243141","MDMA","Poudre","blanc","THC 6%, CBN <1%","39% base éq 46% chlorhydrate,
masse totale 407mg, soit 189mg de MDMA/comprimé.

Analysé par HPLC, laboratoire Checklabs.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-30,0,1695163743,"Dealer de rue (four)","MDMA","MDMA","MDMA"
"2301",769,"PSY23256","Bromazolam","Poudre","vert","83","Flubromazolam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-12-23,0,1714387742,"Deep web / dark web","Bromazolam","Bromazolam","Benzodiazépines_et_similaires"
"2302",2057,"PSY242199","Cocaïne","Poudre","Violet","30","Cocaïne 93% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-31,0,1718117384,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"2303",2901,"PSY243148","Kétamine","Poudre","Blanc, transparent ","0","Kétamine 107% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-05,0,1709423342,"Don entre partenaire de conso","Kétamine","Kétamine","Kétamine"
"2304",3088,"PSY253449","Kétamine","Poudre","blanche ","0","Bonjour, merci de veiller à réaliser des envois corrects = mettre le produit dans un képa. 

Kétamine 108% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-14,0,1724971742,"Dealer de rue (four)","Kétamine","Kétamine","Kétamine"
"2305",2625,"PSY24797","Cocaïne","Résine","Blanc","0","Cocaïne 92% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-20,0,1739476142,"Don entre partenaire de conso","Cocaïne","Cocaïne","Cocaïne"
"2306",1220,"PSY242231","3-MMC","comprimé","Jaune clair","3","2MMC 77% équivalent chlorhydrate 
Cocaïne 17% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-19,0,1748947743,"Réseaux sociaux en ligne","3-MMC","3-MMC","Cathinones"
"2307",2358,"PSY241237","MDMA","Poudre","3MMC","NQ","MDMA 100% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-14,0,1706017741,"Deep web / dark web","MDMA","MDMA","MDMA"
"2308",1461,"PSY242022","Cocaïne","Cristal","blanc","7","Cocaïne 95% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-30,0,1716490142,"Don entre partenaire de conso","Cocaïne","Cocaïne","Cocaïne"
"2309",466,"RDRAD254433","3-CMC","Poudre","Blanc","83","3CMC 91% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-16,0,1743533342,"Dealer en soirée","3-CMC","3-CMC","Cathinones"
"2310",1518,"PSY241897","4-MMC","comprimé","blanc","THC 35%, CBD 1%, CBG 6%, CBN 6%","4MMC 78% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-10,0,1705412941,"Deep web / dark web","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"2311",3227,"RDRAD24880","3-MMC","Poudre","Marron","85","3MMC 90% équivalent chlorhydrate 

Bien joué, vous avez capturé un pokémon très rare (à la limite du shiny)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-09,0,1741722542,"Réseaux sociaux en ligne","3-MMC","3-MMC","Cathinones"
"2312",305,"PSY241584","3-CMC","Poudre","blanc","NQ","2CMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-17,0,1695422942,"Deep web / dark web","3-CMC","3-CMC","Cathinones"
"2313",2402,"PSY254262","3-CMC","Poudre","Blanc","79.92 eq base","4CMC ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-10,0,1720003741,"Deep web / dark web","3-CMC","3-CMC","Cathinones"
"2314",1536,"PSY241419","MDMA","Poudre","jaune","71","MDMA 42% équivalent chlorhydrate 
soit 183 mg de MDMA dans un cp de 438 mg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-19,0,1737488942,"Dealer de rue (four)","MDMA","MDMA","MDMA"
"2315",1638,"PSY242617","Cocaïne","Poudre","marron","84","Cocaïne 96% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,170,2024-09-14,0,1744627742,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"2316",2815,"PSYCHO243043","MDMA","Résine","blanc un peu jauni","NQ","MDMA 102% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-27,0,1746226142,"Boutique en ligne","MDMA","MDMA","MDMA"
"2317",1422,"PSY253456","4-MMC","","","90","4CMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-18,0,1729104542,"Deep web / dark web","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"2318",2901,"PSY23361","Cocaïne","","marron/gris","81","Cocaïne 91% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,200,2024-04-02,0,1731613742,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"2319",2651,"PSY241740","Héroïne","Poudre","Jaunâtre","84","Héroïne 36%
Paracétamol 17%
Caféine 11%
Noscapine 30%
Papavérine 1%
6MAM NQ 
+ 1 élément non identifié qui présente un spectre similaire aux alcaloides et pour lequel nous avons envoyé des échantillons à Garches",1,63,0,0,31,0,0,0,0,0,0,0,0,0,2025-02-21,0,1744829342,"Réseaux sociaux en ligne","Héroïne","Héroïne","Héroïne"
"2320",1040,"PSY241034","Cocaïne","comprimé","blanc","0","Cocaïne 84% équivalent chlorhydrate 
Procaine 2% équivalent chlorhydrate

ATTENTION : merci de réaliser un envoi en bon et du forme : faire un képa comme présenté et ne pas envoyer votre poudre comme vous l'avez fait",1,0,0,0,0,0,0,0,0,2,0,0,0,0,2024-09-09,0,1698709742,"Dealer de rue (four)","Cocaïne","Cocaïne","Cocaïne"
"2321",1091,"PSY241910","NEP","Poudre","blanc","0","NEP détectée (nous ne faisons pas la quanti de cette molécule)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-22,0,0,"Revendeur habituel","NEP","NEP","Cathinones"
"2322",2844,"PSY253954","3-MMC","Poudre","Blanc","DMBDP","2MMC 60% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-26,0,1726512542,"Don entre partenaire de conso","3-MMC","3-MMC","Cathinones"
"2323",2733,"PSY241189","MDMA","Cristal","Blanc","11","MDMA 98% équivalent chlorhydrate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-17,0,1729190942,"Dealer en soirée","MDMA","MDMA","MDMA"
"2324",3130,"PSY254109","Héroïne","Poudre","Brun très clair ","84","voici les teneurs en équivalent base
héroïne 6
6MAM 4
Noscapine 6
papavérine<1
caféine 28
paracetamol 55

attention nous détectons également un élément non identifié qui va faire l'objet d'un envoi SINTES",1,43,0,0,35,0,0,0,0,0,0,0,0,0,2024-06-05,0,1722336542,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"2325",2394,"PSY243030","Héroïne",""," Beige à gros points noirs ","79,62","Paracétamol : 46%
6MAM : 3%
Caféine : 32%
Noscapine : 4% 
Papavérine : 1%
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-03,0,1716490142,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"2326",1184,"PSY241099","4-MMC","Poudre","Blanc","NQ","4CMC NQ ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-23,0,1720010942,"Deep web / dark web","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"2327",475,"PSYCHO241238","2C-B","Poudre","rose","NQ","2C-B 6.8% équivalent chlorhydrate 
soit 8.2 mg de 2C-B dans un cp de 120 mg ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-16,0,1739476142,"Dealer de rue (four)","2C-B","2C-B","Hallucinogènes"
"2328",1048,"PSY253869","Kétamine","comprimé","Marron ","61","Kétamine 106% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-07,0,1747162143,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"2329",2098,"PSY24892","Speed (amphétamine)","Poudre","Blanc","0","Amphétamine 74% équivalent base soit 100,8% équivalent sel (sulfate).
Nos résultats sont rendus avec une incertitude de +/- 10%. ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-27,0,1729622942,"Boutique en ligne","Speed (amphétamine)","Speed","Speed"
"2330",1636,"PSY241362","Speed (amphétamine)","Poudre","blanc","","Amphétamine 19,37% équivalent base soit 26,4% équivalent sulfate (sel) + Caféine 67,22%.
Nos résultats sont rendus avec une incertitude de +/- 10%. ",0,0,0,0,66,0,0,0,0,0,0,0,0,0,2024-01-25,0,1714070941,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"2331",3266,"PSY254190","Cocaïne","Poudre","marron clair ","LSD","Cocaïne 99% équivalent chlorhydrate 
Paracétamol 2%",1,2,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-24,79519,1739792942,"","Cocaïne","Cocaïne","Cocaïne"
"2332",1894,"PSY241036","Cocaïne","comprimé","Blanc","0","Cocaïne 90% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-23,0,1708645742,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"2333",3245,"PSY241627","Cocaïne","Cristal","blanc","89","Cocaïne 91% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-25,0,1744656543,"Dealer de rue (four)","Cocaïne","Cocaïne","Cocaïne"
"2334",2169,"PSY254109","Héroïne","Liquide","Blanche ","","Laboratoire Checklabs, CMSEA Centre des Wads. Analys",1,45,0,0,33,0,0,0,0,0,0,0,0,0,2024-07-25,0,1744656543,"Livreur","Héroïne","Héroïne","Héroïne"
"2335",1531,"PSY242581","Héroïne","comprimé","blanche","92","Paracétamol : 7%
6-MAM : 2%
Noscapine : 29% 
Papavérine : 2%",1,52,0,0,16,0,0,0,0,0,0,0,0,0,2025-01-27,0,1702338542,"Dealer de rue (four)","Héroïne","Héroïne","Héroïne"
"2336",2137,"PSY243139","MDMA","Cristal","Blanc/Crystal","64","Paracétamol 55%
6 MAM 4%
Caféine 34%
Noscapine 5%
Papavérine 1%

Bonjour, avez-vous commandé de l'héroïne ou de la MDMA comme mentionnée dans le questionnaire ?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-20,0,1714070941,"Boutique en ligne","MDMA","MDMA","MDMA"
"2337",2205,"PSYCHO23415","4-MMC","Cristal","blanc","NQ","4 CMC NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-19,0,1707868142,"","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"2338",1077,"PSY241592","Kétamine","Poudre","Blanc, légèrement marron","80","Kétamine 104% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-07,0,1712774942,"","Kétamine","Kétamine","Kétamine"
"2339",1743,"PSY253714","Cocaïne","Cristal","blanche","78","Cocaïne 90% équivalent chlorhydrate 
+ traces de 4 BMC ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-05,0,1747075742,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"2340",477,"RDRAD23550","Cocaïne","","Bleue","35","Cocaïne 7% équivalent chlorhydrate 
+ MDMA 4% équivalent chlorhydrate 
+ Caféine 6%
+ Amphétamine NQ
+ 4 BMC NQ (4-Bromométhcathinone)",1,0,0,0,6,0,0,0,0,0,0,0,0,0,2025-04-14,0,1739908142,"Dealer en soirée","Cocaïne","Cocaïne","Cocaïne"
"2341",1832,"PSY242065","Clonazepam","Poudre","blanc jaunâtre","89.8% équivalent chlorhydrate","Clonazepam NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-11,0,1692226141,"Deep web / dark web","Clonazepam","Clonazepam","Benzodiazépines_et_similaires"
"2342",1475,"PSY23502","Tramadol","Poudre","","56","Tramadol NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-21,0,1744829342,"","Tramadol","Tramadol","Opioïdes"
"2343",2815,"PSY242762","Kétamine","Poudre","beige","90","Kétamine 103% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-17,0,1747334942,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"2344",2951,"PSY24795","Alprazolam","Poudre","blanc","91","Alprazolam NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-12,0,1722019742,"Réseaux sociaux en ligne","Alprazolam","Alprazolam","Benzodiazépines_et_similaires"
"2345",1792,"PSY23425","Kétamine","Poudre","Blanche","0","Kétamine 106% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-12,0,1741722542,"Réseaux sociaux en ligne","Kétamine","Kétamine","Kétamine"
"2346",1773,"RDRAD242145","4-MMC","Cristal","beige","CBD 15%, THC <1%, CBG <1%, CBC <1%","4 CMC NQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-29,0,1744656542,"Dealer de rue (four)","4-MMC (mephedrone)","4-MMC (mephedrone)","Cathinones"
"2347",1914,"PSY241536","Coupe?","Poudre","marron clair","83","Caféine 96%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-12,0,1718016541,"Deep web / dark web","Coupe?","Problème",NA
"2348",989,"PSY23212","Speed (amphétamine)","Poudre","blanche","THC 12%","Amphétamine 70% base",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-30,0,1711460942,"","Speed (amphétamine)","Speed","Speed"
"2349",1636,"PSY242696","Speed (amphétamine)","Poudre","Jaune clair","0","Amphétamine: 14% équivalent sulfate
Caféine 74%",1,0,0,0,30,0,0,0,0,0,0,0,0,0,2024-08-05,0,1747651742,"Réseaux sociaux en ligne","Speed (amphétamine)","Speed","Speed"
"2350",3087,"PSY253527","Cocaïne","Poudre","Blanc / Grisatre","68","Cocaïne 87% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-05,0,1748976542,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"2351",856,"PSY253493","3-MMC","Cristal","blanc","9","2 MMC 95% équivalent chlorhydrate ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-22,0,1718117384,"Livreur","3-MMC","3-MMC","Cathinones"
"2352",2849,"PSY243170","Cannabis / Herbe","Poudre","Multicolore dominante violet/rose","55","THC détecté",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-17,0,1739908142,"Réseaux sociaux en ligne","Cannabis / Herbe","Cannabis (THC/CBD)","Cannabinoïdes"
"2353",2946,"PSY253387","GBL","Poudre","Marron","87","GBL détecté ; nous ne sommes pas en mesure de quantifier le GBL en ce moment ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-29,72433,1702338542,"Dealer en soirée","GBL","GBL","GABAergiques_non_benzo"
